AmountID;Amount;EmployeeID;CustomerID
62551;405.12;3;10767
62572;485.85;5;19186
62584;697.56;4;8191
62594;723.95;1;9466
62606;511.99;1;7000
62615;248.44;9;9172
62625;672.77;7;13239
62658;594.27;7;5920
62677;47.83;11;7430
62682;804.83;1;19192
62687;393.44;12;19193
62688;336.20;5;11168
62704;671.83;10;5230
62715;737.57;11;15089
62732;159.83;2;5326
62738;562.53;13;1265
62740;349.54;15;14175
62772;183.91;15;5144
62788;888.78;6;812
62814;675.63;11;14970
62865;506.68;8;11309
62877;112.84;11;15307
62878;603.87;3;4240
62893;659.67;9;3072
62898;834.98;13;5475
62909;432.19;5;18524
62917;529.65;3;13301
62932;797.79;1;5346
62945;229.25;7;5098
62971;979.81;7;15105
62976;813.60;15;12247
63001;503.09;8;637
63016;113.68;4;11688
63043;425.67;8;6409
63050;255.04;6;3219
63052;361.62;3;1468
63062;727.03;8;11083
63070;818.76;6;18825
63097;816.57;8;11788
63106;434.66;14;16998
63136;686.33;14;17516
63143;266.87;13;1163
63151;440.33;10;1531
63153;642.30;12;5652
63168;791.20;1;34
63177;189.68;5;19214
63190;311.85;11;7105
63198;822.53;6;16000
63204;542.91;6;7907
63209;117.94;13;11203
63220;428.61;8;14367
63223;479.77;13;12252
63238;296.82;4;8657
63241;317.57;3;14783
63242;177.12;5;2861
63254;76.96;10;322
63265;45.25;4;3396
63269;94.67;15;9658
63272;85.83;14;14982
63276;771.59;11;170
63291;477.46;12;9562
63297;639.53;15;7927
63301;681.18;2;11553
63306;53.56;2;1567
63312;585.12;15;18884
63319;561.38;15;7129
63331;789.09;4;10025
63349;920.05;11;10316
63350;343.01;14;15708
63358;872.01;13;4501
63371;610.42;2;673
63376;526.47;13;10975
63382;598.89;4;4320
63394;844.28;5;6169
63396;91.79;5;3157
63398;629.11;4;19223
63404;200.03;3;10856
63421;774.43;1;17674
63426;669.37;5;18485
63476;461.22;6;12113
63482;110.72;3;3725
63487;489.54;15;2166
63500;453.52;7;11643
63514;997.03;6;256
63520;771.53;13;10843
63552;210.48;12;6170
63558;887.84;3;19229
63586;799.48;6;15878
63607;426.64;7;3252
63629;828.49;5;7304
63667;365.81;6;16939
63670;526.50;7;8682
63706;214.44;10;9606
63714;503.44;15;4370
63746;119.69;13;13040
63747;192.29;2;11751
63777;348.31;14;5311
63780;581.37;1;7028
63781;431.03;11;5001
63797;269.55;1;309
63802;43.71;2;8368
63804;322.33;4;9958
63823;302.42;10;1595
63850;169.84;7;19248
63906;924.05;7;8658
63932;179.62;13;968
63944;676.77;13;13961
63950;278.56;13;4515
63987;28.10;3;1535
63998;903.19;15;13607
64008;839.29;9;4006
64019;506.37;4;17957
64047;605.77;13;12839
64056;881.38;9;13405
64065;214.26;5;1666
64066;709.06;11;7173
64067;556.64;4;19257
64087;757.70;15;10442
64091;543.65;13;17479
64096;212.49;12;16699
64099;525.38;7;10706
64122;611.50;5;3332
64132;709.47;2;5846
64155;415.68;9;933
64156;956.78;3;5458
64192;355.19;10;14816
64201;438.50;13;8823
64203;163.79;7;8822
64211;734.17;13;5796
64238;784.86;6;4975
64242;163.40;1;17016
64255;807.90;9;14644
64258;381.30;15;6872
64271;777.40;15;11495
64299;700.77;9;16719
64307;677.06;4;7119
64339;333.22;3;8637
64349;877.12;1;16848
64371;115.73;5;7203
64386;120.86;8;3551
64400;360.38;9;13202
64408;184.69;15;4238
64428;74.02;2;786
64432;389.75;12;10409
64438;86.84;12;208
64448;993.68;5;1434
64452;55.10;10;12702
64474;594.92;1;16892
64479;995.84;14;11608
64480;408.18;14;4112
64503;288.89;4;17937
64508;863.24;2;10183
64525;800.21;2;478
64528;434.93;1;556
64531;872.70;5;18614
64538;799.32;1;6255
64554;372.58;3;12276
64613;899.95;8;16600
64620;879.99;9;11988
64637;850.77;14;11775
64670;312.69;1;10974
64718;251.57;4;19201
64719;73.22;7;16654
64730;724.02;14;19289
64733;758.24;8;17845
64741;882.78;1;18452
64763;262.46;14;10226
64775;709.88;12;10113
64785;564.84;3;8576
64786;908.35;12;13608
64796;929.10;3;2760
64823;557.93;1;10343
64825;62.55;5;19185
64839;659.95;10;14352
64859;576.34;3;19297
64912;392.75;5;11822
64934;300.44;8;10060
64997;152.46;3;9952
65011;694.89;13;4546
65013;448.58;11;1570
65017;373.68;6;8578
65041;119.74;1;2824
65043;219.77;8;9314
65051;740.08;2;11310
65059;341.34;8;17299
65075;855.64;13;9748
65095;723.09;11;5040
65103;216.72;11;976
65125;649.11;3;6093
65132;547.90;9;10875
65133;551.52;15;14577
65135;814.17;10;8522
65163;64.17;8;14509
65169;351.15;7;8718
65181;214.70;9;12025
65199;544.44;7;6798
65211;865.31;15;15525
65237;759.35;9;410
65241;742.38;11;11561
65249;231.34;13;15394
65251;290.40;10;3276
65274;867.43;11;9000
65285;782.88;6;16393
65313;504.01;3;3182
65314;545.60;1;7789
65327;688.58;3;4127
65337;925.73;8;640
65366;221.23;3;17678
65372;175.71;7;2000
65412;708.47;6;2107
65424;209.92;12;10882
65426;135.42;5;4576
65438;969.53;12;12575
65439;670.52;12;2213
65470;531.24;2;7994
65473;805.81;11;7542
65487;62.68;8;10098
65515;480.39;6;8793
65518;217.46;8;13004
65519;653.45;1;6554
65526;975.17;1;9001
65540;483.22;7;380
65541;610.19;4;11150
65548;214.50;8;8829
65557;494.17;7;2878
65570;276.19;14;7779
65580;577.01;3;10247
65591;378.44;7;7002
65596;480.43;5;6175
65601;689.06;11;17399
65614;59.69;9;14004
65620;161.31;4;19187
65630;261.13;11;10655
65639;715.01;12;599
65642;714.61;2;19326
65662;443.53;2;16327
65669;870.44;9;8003
65671;651.41;1;10900
65715;249.81;13;19330
65729;518.35;10;2730
65741;409.52;14;2147
65745;651.78;5;8585
65746;346.93;11;2960
65757;814.66;4;19120
65800;834.13;8;19257
65832;493.17;12;9449
65840;95.47;13;7763
65858;538.09;9;19077
65883;213.64;5;16082
65884;435.40;9;7674
65889;819.86;11;19334
65895;308.82;8;3812
65902;985.31;9;14174
65905;473.34;15;6009
65906;347.54;8;12245
65914;988.33;6;1787
65918;965.73;13;15905
65929;765.42;6;7382
65939;790.13;6;6083
65948;813.00;3;421
65961;678.97;7;3052
65968;292.74;12;1721
66012;870.34;10;19136
66023;774.45;14;16895
66039;317.01;10;19129
66054;262.66;7;19298
66057;543.85;12;11497
66065;927.43;15;1156
66071;476.88;12;19017
66094;395.83;11;11977
66104;49.17;7;11574
66115;338.10;8;4665
66126;986.67;4;19348
66128;713.40;13;259
66140;504.51;7;5212
66167;637.24;12;4097
66171;977.69;11;11311
66191;324.47;13;10419
66239;917.80;13;3096
66241;760.58;15;3941
66249;448.38;9;19097
66267;200.38;12;6245
66268;156.44;7;3521
66273;525.20;8;845
66279;547.24;6;2162
66285;582.29;7;15209
66303;642.46;5;15777
66342;33.77;15;7203
66369;584.78;6;16015
66380;155.54;13;3741
66383;128.51;3;1177
66386;636.43;8;11083
66426;845.24;10;4232
66430;602.19;12;4655
66446;536.08;15;18503
66459;457.49;1;1286
66461;41.91;13;6686
66470;297.95;8;9025
66473;962.31;11;6754
66477;617.68;7;7326
66487;477.71;7;18303
66498;206.45;10;12602
66499;354.36;9;112
66533;808.59;13;16793
66557;429.26;3;10273
66571;526.67;11;15382
66581;907.54;10;5886
66587;875.60;13;14145
66615;804.86;3;12573
66619;819.79;2;12985
66627;290.82;5;19097
66649;347.48;7;17678
66656;288.54;4;16364
66662;978.39;6;10907
66667;691.55;14;13830
66673;20.85;15;5304
66679;622.83;12;16702
66686;788.83;1;16897
66690;537.86;15;5540
66702;549.50;10;6331
66721;652.74;11;9884
66724;176.90;15;6736
66731;54.09;1;12757
66732;667.94;2;7580
66750;556.19;11;12669
66766;900.52;9;8268
66772;388.95;15;14871
66779;751.19;14;4885
66786;858.00;13;10574
66796;723.95;5;12566
66816;194.81;4;12201
66836;522.37;14;3761
66869;446.60;15;1252
66898;803.52;7;8095
66908;646.52;10;8723
66925;800.05;14;9812
66937;350.86;7;4095
66944;511.72;10;13808
66986;102.34;2;7415
66996;123.20;4;17198
66998;539.72;11;18193
67005;978.15;9;3275
67009;388.50;13;18945
67026;261.14;10;7854
67031;339.57;3;5888
67041;424.40;9;2633
67043;232.46;12;2215
67053;284.93;9;281
67059;890.72;4;3672
67148;889.98;7;1418
67151;552.56;8;11749
67191;837.64;1;1505
67195;838.36;11;10781
67211;262.96;5;17885
67219;438.30;12;3070
67234;900.73;15;3027
67275;187.34;15;6049
67276;347.31;8;582
67333;629.96;9;2184
67339;335.51;15;14394
67349;695.40;4;19392
67353;103.64;14;802
67369;58.07;2;10619
67375;418.65;5;17132
67412;232.60;6;46
67417;940.07;15;9791
67422;917.27;11;2351
67443;939.45;10;19229
67452;62.68;9;1190
67475;329.70;9;7679
67498;864.72;1;7930
67503;717.56;8;14203
67504;772.94;3;3779
67518;997.23;2;5787
67527;37.60;1;15908
67548;88.42;5;7125
67549;436.30;12;5642
67580;334.86;3;5386
67586;264.01;5;17434
67608;225.08;1;2858
67613;253.55;5;17988
67643;468.69;8;18017
67662;543.23;14;12671
67669;637.29;7;15180
67670;285.93;8;19284
67692;136.73;9;2354
67714;418.67;5;15332
67754;524.28;13;15519
67757;124.64;14;9601
67766;933.00;7;13740
67771;582.92;13;14866
67784;421.22;10;4646
67790;537.66;9;19319
67796;34.83;8;19412
67804;367.53;14;19413
67808;710.51;15;4858
67809;77.97;1;11636
67819;231.81;14;10377
67825;932.28;12;11547
67846;790.97;11;11405
67863;914.72;6;16099
67870;34.91;11;19415
67874;396.58;13;15302
67885;962.01;7;3713
67892;65.37;15;5835
67932;269.65;6;19417
67941;807.60;12;13359
67962;562.63;8;16556
67981;619.20;2;16156
67990;370.04;4;10132
67991;610.57;3;7761
67993;333.72;15;449
67995;628.31;5;16286
67999;293.04;1;1739
68018;216.50;3;19328
68034;395.12;5;18791
68055;192.12;12;8385
68070;82.60;11;14956
68072;335.36;5;9371
68080;178.91;4;5009
68098;922.10;11;14687
68100;458.51;7;11120
68116;584.25;6;9654
68121;798.92;13;15054
68122;762.53;1;8834
68125;184.21;10;16760
68137;648.15;15;2799
68145;200.38;3;14943
68154;173.10;4;15536
68169;956.77;13;12260
68174;761.47;10;5738
68176;628.86;9;8103
68180;473.93;12;16661
68196;680.49;3;7706
68207;329.53;5;3485
68216;574.91;8;10040
68242;89.79;2;7064
68245;808.18;10;864
68291;960.02;8;6009
68300;772.60;6;19433
68303;575.62;15;17899
68304;230.87;6;94
68324;162.36;10;8159
68347;660.68;7;10659
68397;380.63;9;10221
68407;199.85;5;8092
68427;273.29;13;14858
68430;278.54;2;18790
68436;382.78;7;11377
68444;468.10;13;7485
68448;909.66;9;16181
68451;234.26;10;3375
68452;922.80;5;1812
68467;519.67;3;16902
68483;229.38;4;14743
68494;220.51;9;4730
68509;942.58;3;8427
68510;930.07;6;15022
68511;688.42;12;13115
68532;433.80;4;3271
68562;134.35;1;11407
68571;436.76;15;16528
68574;506.40;12;13881
68580;927.98;14;5337
68623;384.88;12;16818
68646;429.89;5;13485
68652;754.73;8;10491
68663;899.32;15;6220
68682;797.18;1;1024
68685;874.03;3;6440
68695;111.08;7;12211
68699;46.13;5;7499
68709;673.13;5;18954
68714;179.28;2;6646
68719;363.92;4;7549
68727;665.30;4;1307
68733;538.26;6;2789
68736;894.18;6;18859
68748;373.51;2;16663
68756;852.47;3;11135
68758;292.07;2;17536
68759;143.70;2;18798
68766;197.94;14;7060
68806;861.58;2;5144
68831;358.93;6;1650
68891;638.16;14;332
68894;974.63;2;12953
68895;776.55;15;11169
68938;619.71;5;15750
68943;621.34;15;5691
68958;213.94;12;5692
68961;742.58;3;10587
68995;805.56;13;14494
69003;822.92;3;2615
69028;334.88;2;84
69063;527.68;1;2121
69072;369.38;1;4126
69093;162.35;4;7336
69094;984.27;5;12320
69117;917.30;3;3138
69125;27.37;5;19452
69137;263.53;9;10795
69152;176.39;7;4819
69181;804.01;6;7251
69190;830.50;7;11991
69213;905.14;1;9569
69239;829.95;4;6767
69248;400.17;10;2539
69250;59.11;4;16878
69268;31.07;10;13349
69269;126.77;2;18626
69272;975.66;13;15253
69327;410.07;5;3886
69332;156.56;6;1747
69351;868.71;3;18730
69370;795.56;7;10886
69386;666.73;1;11168
69391;297.00;1;12761
69398;475.04;11;15805
69406;731.41;11;6107
69407;886.60;15;3589
69416;841.63;12;5141
69418;966.10;4;17273
69423;929.31;3;1504
69444;529.96;14;5098
69445;187.73;2;16059
69452;423.62;5;8348
69479;547.29;11;18292
69484;609.54;12;5849
69498;332.87;4;16174
69499;262.72;9;12652
69553;167.45;5;8463
69557;563.03;10;14241
69576;38.73;1;12543
69594;259.22;7;19156
69603;692.46;15;11901
69613;195.11;13;3223
69622;87.51;1;9882
69629;921.43;13;4381
69637;149.47;15;17865
69639;621.78;14;9311
69694;786.32;4;9932
69699;960.65;8;8931
69706;598.04;11;18264
69709;748.05;3;3334
69712;815.03;5;6931
69733;356.87;7;5295
69757;983.89;2;8024
69781;807.18;15;11708
69783;415.10;11;1789
69808;815.91;12;10429
69828;674.01;13;4917
69841;440.57;3;19474
69854;969.11;11;10513
69857;741.11;2;19476
69917;899.03;1;8130
69922;768.62;5;1632
69963;723.98;1;13951
70001;951.71;7;5485
70017;515.72;3;6754
70030;387.69;7;15294
70033;722.22;8;1789
70044;50.84;10;9506
70057;908.77;15;16607
70081;333.96;7;14899
70085;208.82;6;5312
70101;573.56;13;2511
70103;467.20;11;3774
70121;422.69;7;19479
70122;162.81;9;8277
70130;660.19;6;11877
70136;895.12;9;17276
70163;401.16;8;9304
70182;44.55;13;13840
70184;459.16;1;15622
70244;394.24;6;18089
70258;177.72;15;10269
70263;446.73;4;16733
70274;770.16;11;16179
70290;839.80;8;2264
70320;707.71;7;9089
70331;105.36;8;10285
70332;179.94;8;9466
70357;215.80;3;220
70362;241.17;9;2317
70383;420.95;4;9133
70390;54.16;1;6589
70423;456.31;3;9353
70429;788.32;7;8343
70440;785.54;2;36
70445;940.81;15;6485
70466;992.05;12;8610
70468;603.24;7;3572
70478;449.13;7;6003
70504;781.67;14;13080
70526;592.17;5;10053
70527;78.08;5;14301
70528;217.47;14;17040
70535;604.53;1;12092
70542;338.36;5;3670
70544;573.78;12;19495
70549;795.36;8;6651
70587;651.58;2;15413
70599;543.32;14;13293
70610;906.29;8;1841
70615;981.34;10;16031
70636;827.22;4;1168
70637;449.87;2;9283
70650;451.00;5;11782
70651;763.23;15;9813
70660;528.48;15;12434
70679;959.02;2;2650
70704;879.57;7;13297
70710;251.52;8;9835
70724;389.27;14;5342
70725;178.70;13;19505
70729;319.70;2;15945
70732;441.18;8;4032
70736;785.85;2;15680
70765;37.37;12;16136
70773;811.23;15;5532
70843;437.10;7;14963
70845;256.10;9;17940
70851;371.49;10;17860
70864;616.48;5;16593
70871;968.27;1;4736
70875;951.43;1;12239
70891;837.58;11;11165
70894;261.43;9;6884
70898;363.92;14;3221
70944;789.54;12;16040
70948;848.86;14;17740
70963;373.73;9;17279
71096;432.16;15;10749
71132;46.69;4;4168
71143;331.48;10;18022
71151;200.26;14;2430
71156;872.22;9;851
71172;258.00;15;8326
71173;658.19;8;11705
71174;155.04;5;18020
71238;222.75;13;4302
71253;78.06;15;13747
71254;415.45;14;12517
71301;915.16;11;2819
71313;209.23;11;3445
71317;144.38;7;16377
71328;415.94;7;15518
71330;946.81;6;9975
71359;558.84;3;18535
71364;555.38;6;19527
71367;636.41;2;15064
71368;278.39;13;2168
71372;371.72;14;12129
71374;847.76;11;3343
71382;193.92;6;8398
71389;711.78;7;18033
71403;915.47;3;9574
71415;955.03;2;11396
71459;519.73;9;17283
71467;469.57;8;4776
71530;116.00;15;17506
71533;994.95;3;9509
71539;636.96;10;9035
71551;308.18;12;3949
71569;236.57;11;16172
71576;936.79;4;1808
71584;69.89;14;11450
71588;54.85;3;4599
71600;815.44;2;12778
71642;686.59;1;7119
71649;530.39;6;7946
71675;357.69;9;15707
71695;34.24;2;10780
71712;670.08;8;17218
71736;812.60;8;18575
71741;208.91;4;17169
71744;256.21;13;15611
71762;333.31;9;11900
71792;107.03;8;628
71796;747.47;11;15628
71799;805.14;2;16322
71809;133.45;4;14965
71830;419.47;6;11570
71834;233.81;10;6916
71871;381.69;3;11446
71898;830.23;4;9504
71905;61.34;3;7695
71908;872.48;6;1501
71911;727.54;12;8897
71944;586.85;5;11610
71957;951.25;2;18485
71961;160.14;3;6741
71962;916.59;12;14243
71970;235.35;5;9057
71977;921.99;6;18096
71991;161.15;7;5222
72017;169.59;1;3821
72022;496.63;9;13063
72061;581.69;11;1911
72064;970.16;13;3631
72075;818.00;11;19545
72085;298.43;5;5485
72086;848.85;4;5577
72091;873.43;8;10261
72113;733.55;2;9684
72136;72.48;3;3711
72150;826.46;4;13360
72153;214.96;8;5807
72155;137.16;15;3822
72168;188.64;5;11709
72174;812.02;8;13776
72213;587.89;4;3458
72220;522.82;15;19528
72228;190.82;9;18678
72234;664.84;13;14436
72252;916.89;14;17930
72253;976.87;6;6813
72287;766.65;12;17882
72305;855.13;11;18033
72311;933.69;13;1909
72318;399.69;2;3607
72347;61.17;15;7039
72362;187.00;3;1889
72364;86.93;10;16141
72372;983.29;15;18975
72377;514.98;9;15100
72379;691.00;2;14412
72396;400.46;8;10103
72428;614.97;5;1185
72438;448.86;6;17428
72447;537.34;9;314
72505;806.67;15;13730
72511;521.96;13;14131
72558;693.27;11;6634
72594;754.61;8;3025
72611;519.77;9;2872
72644;237.87;9;16854
72647;502.92;4;10792
72666;350.55;15;14513
72672;775.56;14;7938
72677;117.55;1;10711
72713;491.35;8;5914
72714;460.56;14;18683
72724;425.21;12;2093
72730;68.65;6;13981
72745;169.08;4;13199
72746;854.38;8;3571
72773;375.62;6;9511
72802;587.79;9;6362
72807;888.51;3;11301
72810;107.16;13;7718
72831;745.80;14;9306
72844;711.40;5;14737
72850;449.17;11;11201
72892;517.10;15;19560
72931;164.11;5;1510
72948;595.90;1;11406
72958;165.71;11;14436
72963;403.58;1;4498
72977;316.34;11;16581
72981;516.33;15;1583
72987;913.75;11;4128
72991;499.73;2;14140
72997;816.04;13;13163
73013;704.18;3;1215
73031;702.50;15;12709
73043;242.15;12;13774
73067;696.23;5;5953
73073;398.01;3;13929
73074;419.80;12;15055
73094;336.63;6;16377
73107;753.20;2;9078
73114;511.67;7;14239
73119;168.66;8;19237
73122;759.64;4;12260
73149;397.37;14;4992
73167;533.00;14;4804
73185;310.10;11;10164
73201;662.27;4;1487
73210;328.27;3;4084
73230;954.59;14;11218
73232;747.06;5;13107
73235;155.80;2;4211
73278;683.76;6;13064
73289;263.11;12;17807
73290;830.25;6;2316
73300;830.53;6;165
73304;250.38;10;5549
73317;651.80;9;9432
73328;892.41;2;4456
73340;753.52;4;8523
73384;434.31;10;16510
73410;646.97;9;14243
73415;314.25;15;12507
73419;987.16;6;16435
73435;202.00;1;13340
73472;128.09;9;18715
73481;989.14;11;9610
73494;597.70;14;11893
73497;309.72;5;14823
73507;545.05;9;9518
73521;777.32;2;15608
73531;317.73;3;4330
73549;29.99;1;10213
73553;986.39;1;11388
73561;745.50;9;7592
73578;860.45;15;17134
73631;651.91;7;19262
73635;518.28;15;8086
73649;218.78;10;15349
73651;954.75;4;17582
73659;47.49;12;17883
73665;727.33;10;19575
73671;143.51;9;1605
73681;676.17;14;15617
73695;271.81;3;14394
73705;112.21;14;8348
73719;547.07;13;18622
73729;938.15;4;2547
73739;435.28;11;16644
73752;721.35;13;11585
73756;959.57;2;15350
73776;315.73;3;8497
73787;808.45;7;1706
73789;116.51;13;16301
73837;629.23;2;13504
73841;832.64;1;2051
73863;182.10;1;1002
73879;573.46;1;6981
73899;279.94;4;17791
73902;201.78;9;12926
73927;161.88;15;9036
73929;118.33;14;9712
73948;996.00;11;12867
73950;899.63;2;12253
73959;120.37;12;19474
73975;583.69;9;17971
73979;778.74;6;45
73982;54.58;1;10967
73985;431.16;15;13462
74017;560.53;4;16444
74045;997.39;10;19180
74079;281.09;5;12892
74095;469.45;1;4599
74122;968.51;2;11828
74151;831.87;3;9040
74160;790.07;4;12013
74216;301.71;9;14755
74226;136.14;8;16963
74233;853.88;11;6196
74246;364.88;5;19589
74251;209.12;12;17945
74258;746.70;7;13140
74259;720.69;1;4650
74261;498.72;7;2992
74269;588.62;7;17110
74292;620.08;10;9630
74305;749.21;4;16762
74308;894.78;11;12684
74313;40.01;4;17402
74339;823.03;14;11658
74342;318.38;5;12861
74373;527.36;3;5142
74379;339.91;10;10219
74383;66.60;8;484
74394;178.49;13;14356
74405;843.60;2;198
74406;531.96;5;19592
74411;897.40;5;2983
74438;242.58;10;3111
74469;902.62;7;17691
74491;383.66;9;14573
74495;420.86;4;3106
74505;332.63;12;16551
74513;587.95;4;17003
74518;45.80;9;19596
74521;872.25;4;19597
74534;76.68;5;18340
74537;743.82;10;16337
74560;680.00;10;774
74572;599.12;2;3662
74575;650.32;4;12170
74598;536.95;4;9681
74605;96.23;6;9380
74644;84.30;8;9525
74679;347.61;1;11620
74680;119.69;2;3595
74688;139.16;3;17257
74690;73.40;4;12701
74697;65.84;11;15626
74702;67.25;3;14184
74708;827.96;15;16478
74724;713.30;5;6552
74730;638.99;6;5015
74744;709.69;11;923
74760;419.46;8;18211
74799;372.65;15;9026
74807;570.83;12;7689
74813;791.28;1;17684
74816;517.90;10;1644
74823;38.69;1;783
74826;706.46;15;9305
74837;162.79;10;12122
74841;956.27;6;9136
74859;575.59;14;6438
74865;732.77;12;7019
74868;253.80;1;16044
74869;294.78;2;3470
74891;607.81;9;7887
74900;352.17;4;12087
74918;598.29;1;13750
74923;773.37;9;3421
74927;51.96;13;19540
74943;839.56;12;5236
74956;30.52;12;6395
74967;349.31;5;1637
74970;763.04;9;7406
74974;521.78;6;3053
74992;796.83;3;4594
75010;654.34;1;8439
75013;570.35;4;2630
75035;701.37;5;14887
75036;871.16;1;14284
75037;202.62;4;8650
75045;817.15;5;14102
75048;993.22;11;10026
75062;825.08;2;15349
75063;23.70;1;4988
75069;557.58;15;10500
75070;622.98;13;10848
75078;991.19;5;8319
75179;454.87;2;12221
75181;315.96;13;18012
75182;208.57;10;4651
75187;419.54;13;16759
75196;982.91;5;14572
75201;689.67;6;3812
75211;453.70;8;15954
75226;973.39;13;11198
75244;749.24;7;15346
75253;446.26;13;7500
75285;991.13;14;8042
75315;119.49;10;12876
75326;831.85;13;4888
75332;998.25;3;5781
75342;987.89;6;7657
75344;409.70;6;7986
75347;314.21;15;8511
75361;671.78;2;7294
75363;501.48;4;8230
75373;97.68;8;18842
75416;286.93;12;7461
75419;450.91;6;5243
75439;847.52;6;9852
75444;421.86;3;9091
75475;608.22;14;6996
75479;607.77;13;1798
75495;816.72;6;566
75501;879.45;14;15499
75509;770.73;13;6335
75523;933.59;3;5114
75532;79.22;3;4670
75557;595.70;8;8247
75574;654.67;12;14183
75586;709.76;13;18510
75594;551.76;5;9516
75600;462.24;9;18752
75605;979.97;4;15406
75606;192.24;5;9867
75619;823.91;7;9374
75633;176.88;4;30
75646;742.92;2;421
75653;967.52;8;16990
75674;379.83;12;6774
75682;318.13;14;13353
75686;593.03;13;10778
75693;551.44;12;15440
75719;329.65;9;10661
75736;321.24;2;19596
75757;446.05;15;670
75781;864.57;2;11978
75797;790.16;14;5168
75806;926.44;4;16141
75830;334.33;15;11706
75833;516.65;14;1980
75857;736.40;4;1341
75860;324.80;10;965
75867;914.05;5;13238
75869;304.00;6;9743
75871;255.71;12;3472
75875;810.80;14;19586
75902;888.87;8;5817
75954;439.27;12;7452
75957;724.72;8;14727
75958;924.32;1;13355
75968;427.21;13;11992
75974;731.30;4;12615
75985;352.57;1;17522
76007;49.00;9;15554
76028;897.52;6;11028
76052;107.50;12;14358
76059;316.00;15;3383
76063;292.75;13;7990
76083;708.27;6;2768
76094;32.57;1;18321
76110;437.81;1;19303
76112;664.88;10;4060
76159;306.10;15;13668
76163;435.26;6;3539
76164;104.20;4;10479
76168;353.01;6;12885
76169;946.78;2;8283
76182;481.21;11;4722
76189;961.26;11;13749
76194;180.34;14;3562
76212;559.35;8;4218
76230;313.49;6;7032
76235;450.70;9;1086
76249;564.31;7;3490
76251;266.13;10;10979
76254;852.85;4;2749
76286;375.85;1;2720
76314;385.63;6;13155
76321;936.22;15;5456
76354;29.68;5;1724
76360;872.52;11;10440
76374;868.16;1;11250
76388;793.18;9;9031
76393;342.14;4;2906
76397;222.86;3;13102
76399;927.12;15;9633
76417;899.50;2;9332
76430;35.95;15;8145
76443;600.68;14;12083
76457;983.25;3;14947
76469;642.79;9;123
76472;473.70;6;10700
76483;928.98;2;9731
76489;345.47;12;4033
76500;763.00;12;6547
76506;967.53;3;14504
76531;685.65;4;19017
76541;879.85;9;19639
76573;396.25;1;8533
76591;234.90;11;4279
76611;986.54;10;18419
76635;419.01;11;19285
76644;946.46;1;12664
76659;228.34;1;2260
76689;254.44;12;18580
76728;431.77;7;15082
76749;167.65;7;10843
76750;844.04;1;7864
76751;569.75;3;12357
76766;718.60;7;13951
76793;194.51;1;2684
76817;735.17;8;6586
76844;846.85;9;8518
76847;120.03;15;5211
76849;992.24;1;1525
76855;208.89;7;18651
76858;561.84;15;16075
76871;206.79;10;16600
76885;344.76;13;6234
76893;714.43;1;19021
76913;193.27;12;2429
76914;950.48;10;18093
76920;944.12;12;19645
76936;773.61;6;5102
76940;151.70;15;15718
76961;421.03;11;2197
76974;535.25;2;7068
76982;556.94;15;16199
76999;222.47;9;6133
77025;954.71;10;3527
77036;524.76;13;6029
77042;334.86;2;19540
77046;906.72;13;5289
77051;33.80;9;17625
77052;170.28;9;6299
77076;144.30;3;18549
77078;615.70;8;7601
77080;884.40;13;9798
77118;467.30;8;1824
77121;506.84;5;12588
77137;104.33;4;4612
77157;465.34;9;11660
77178;170.96;14;10179
77196;743.36;7;6830
77218;670.38;11;10543
77227;97.01;7;13004
77259;637.55;11;657
77276;172.69;13;19003
77282;419.54;12;3044
77300;75.04;3;5792
77332;764.98;12;17253
77346;815.01;7;13992
77362;573.52;6;9455
77367;566.32;3;13161
77377;910.86;12;4550
77380;562.53;2;2497
77402;785.20;7;5006
77406;682.15;8;6212
77408;355.58;10;10529
77410;232.42;5;6497
77417;267.01;10;19217
77422;730.28;9;15378
77437;583.04;15;3400
77440;466.40;14;2427
77453;210.36;15;19271
77488;986.29;3;15045
77519;176.22;15;15527
77541;960.59;10;1192
77554;537.79;4;16326
77589;518.59;13;19448
77590;282.57;3;13525
77593;852.06;2;16362
77614;525.38;12;10873
77625;734.47;5;10225
77634;738.32;4;14970
77643;489.34;8;9625
77657;538.04;9;17306
77659;771.89;6;1311
77665;138.30;13;6347
77686;414.69;7;5248
77697;645.13;6;17246
77710;934.71;12;19658
77711;838.85;3;8195
77748;73.89;14;10231
77750;676.78;4;9850
77758;137.92;1;14978
77763;75.18;7;11124
77786;52.14;1;2564
77804;604.73;11;2670
77827;811.76;6;3307
77833;345.36;11;17253
77838;23.79;8;295
77850;588.92;14;219
77876;286.97;7;19501
77882;993.15;12;15
77885;269.27;12;12586
77903;567.60;13;14046
77912;505.46;7;13583
77952;551.60;9;122
77985;887.57;12;3514
78002;653.57;5;13365
78006;875.38;8;9057
78022;972.28;13;12949
78035;596.57;12;14414
78039;895.63;6;10022
78069;544.53;14;13409
78077;308.64;2;16408
78082;532.49;2;1473
78101;620.68;8;19055
78155;523.33;5;6100
78191;999.88;13;7450
78195;256.78;15;4866
78201;382.58;14;18261
78222;124.43;9;8358
78289;542.94;11;15983
78296;96.22;10;6425
78301;653.48;15;16522
78302;842.44;12;17559
78315;994.44;10;19246
78338;958.44;8;7710
78339;121.88;12;18566
78353;116.13;13;5142
78362;208.19;15;8138
