AmountID;Amount
2141;649.22
2142;131.23
2143;205.11
2144;896.03
2145;716.67
2146;845.32
2147;687.35
2148;471.23
2149;24.30
2150;900.68
2151;199.45
2152;453.39
2153;93.22
2154;761.38
2155;110.31
2156;508.81
2157;402.87
2158;940.70
2159;347.94
2160;751.84
2161;802.29
2162;906.67
2163;380.68
2164;575.35
2165;538.10
2166;356.32
2167;459.31
2168;349.20
2169;81.76
2170;50.13
2171;112.26
2172;743.95
2173;241.20
2174;540.14
2175;517.89
2176;861.81
2177;729.33
2178;257.44
2179;826.71
2180;361.98
2181;975.79
2182;527.64
2183;449.54
2184;593.33
2185;487.16
2186;836.83
2187;387.38
2188;873.78
2189;165.55
2190;294.41
2191;553.77
2192;442.74
2193;85.91
2194;974.33
2195;70.78
2196;160.84
2197;748.42
2198;341.61
2199;186.42
2200;719.19
2201;643.63
2202;527.21
2203;442.84
2204;269.53
2205;915.55
2206;880.93
2207;362.41
2208;76.28
2209;560.52
2210;449.58
2211;651.81
2212;661.27
2213;758.17
2214;255.45
2215;513.05
2216;183.28
2217;334.98
2218;648.85
2219;314.78
2220;325.45
2221;70.52
2222;317.71
2223;457.22
2224;395.96
2225;451.81
2226;176.98
2227;479.72
2228;980.04
2229;22.27
2230;271.29
2231;271.10
2232;254.48
2233;278.24
2234;985.19
2235;390.14
2236;890.00
2237;98.31
2238;907.20
2239;785.64
2240;441.11
2241;268.44
2242;56.18
2243;744.10
2244;438.59
2245;569.43
2246;251.55
2247;826.43
2248;915.15
2249;222.28
2250;52.53
2251;864.76
2252;651.62
2253;421.81
2254;105.67
2255;295.35
2256;87.77
2257;309.01
2258;265.11
2259;964.23
2260;619.74
2261;518.82
2262;85.04
2263;798.45
2264;124.28
2265;51.54
2266;450.43
2267;347.81
2268;988.86
2269;453.01
2270;108.46
2271;669.43
2272;186.47
2273;512.08
2274;410.66
2275;290.47
2276;353.78
2277;331.74
2278;193.68
2279;103.42
2280;832.53
2281;464.81
2282;955.19
2283;962.57
2284;55.03
2285;364.59
2286;380.82
2287;20.20
2288;897.11
2289;126.26
2290;367.56
2291;646.87
2292;784.13
2293;185.70
2294;910.02
2295;81.52
2296;759.28
2297;779.17
2298;346.58
2299;833.52
2300;127.23
2301;89.23
2302;84.50
2303;551.98
2304;670.65
2305;630.42
2306;355.44
2307;445.28
2308;422.32
2309;721.28
2310;235.45
2311;197.73
2312;701.59
2313;228.90
2314;717.73
2315;909.74
2316;289.93
2317;956.31
2318;110.06
2319;302.69
2320;287.82
2321;633.86
2322;744.09
2323;920.58
2324;282.57
2325;791.37
2326;269.02
2327;626.58
2328;505.14
2329;309.53
2330;958.32
2331;154.71
2332;422.89
2333;656.31
2334;304.81
2335;814.22
2336;684.79
2337;886.72
2338;116.95
2339;97.43
2340;965.67
2341;543.13
2342;257.08
2343;430.70
2344;827.09
2345;816.99
2346;500.84
2347;172.36
2348;323.66
2349;642.78
2350;226.54
2351;841.64
2352;935.79
2353;290.33
2354;902.82
2355;358.22
2356;22.46
2357;522.47
2358;273.56
2359;643.22
2360;400.94
2361;851.74
2362;100.16
2363;159.45
2364;334.40
2365;981.85
2366;972.92
2367;111.28
2368;802.63
2369;57.72
2370;525.68
2371;702.41
2372;866.62
2373;231.12
2374;340.96
2375;983.98
2376;73.30
2377;378.11
2378;136.27
2379;314.38
2380;43.26
2381;779.34
2382;736.56
2383;877.58
2384;501.23
2385;834.19
2386;902.83
2387;647.16
2388;407.04
2389;546.23
2390;382.08
2391;499.58
2392;382.64
2393;868.61
2394;850.19
2395;472.19
2396;450.15
2397;755.43
2398;255.86
2399;908.86
2400;135.13
2401;127.92
2402;521.15
2403;579.33
2404;969.58
2405;692.68
2406;512.36
2407;657.23
2408;29.98
2409;623.37
2410;103.14
2411;335.97
2412;287.01
2413;616.94
2414;31.46
2415;931.77
2416;265.85
2417;340.71
2418;941.62
2419;28.77
2420;938.27
2421;57.78
2422;203.07
2423;602.49
2424;631.53
2425;934.65
2426;908.86
2427;814.60
2428;702.48
2429;537.14
2430;578.51
2431;564.72
2432;190.28
2433;448.76
2434;781.99
2435;232.98
2436;865.99
2437;438.73
2438;725.03
2439;750.76
2440;603.31
2441;66.42
2442;809.18
2443;96.75
2444;181.06
2445;373.23
2446;324.53
2447;870.06
2448;295.04
2449;243.58
2450;207.69
2451;703.03
2452;64.60
2453;392.53
2454;583.20
2455;502.66
2456;227.68
2457;39.04
2458;822.74
2459;631.33
2460;766.73
2461;51.24
2462;463.04
2463;295.07
2464;157.72
2465;962.90
2466;740.92
2467;80.90
2468;824.55
2469;798.54
2470;111.85
2471;373.22
2472;751.87
2473;248.98
2474;156.99
2475;64.12
2476;600.97
2477;628.71
2478;592.88
2479;171.86
2480;725.13
2481;841.74
2482;877.98
2483;798.04
2484;173.85
2485;563.56
2486;40.49
2487;204.87
2488;948.42
2489;953.64
2490;693.29
2491;920.86
2492;705.33
2493;644.76
2494;333.23
2495;665.99
2496;278.49
2497;773.46
2498;744.75
2499;385.40
2500;46.63
2501;599.56
2502;400.51
2503;814.30
2504;447.60
2505;451.29
2506;175.33
2507;326.56
2508;38.31
2509;987.85
2510;544.34
2511;404.03
2512;355.57
2513;971.03
2514;600.45
2515;304.60
2516;91.02
2517;883.93
2518;262.45
2519;743.11
2520;531.78
2521;165.98
2522;70.65
2523;431.25
2524;876.88
2525;151.10
2526;723.94
2527;269.87
2528;559.74
2529;878.23
2530;539.48
2531;450.63
2532;66.58
2533;892.33
2534;754.10
2535;362.36
2536;921.73
2537;487.65
2538;175.41
2539;831.93
2540;512.25
2541;945.16
2542;909.39
2543;99.85
2544;386.11
2545;861.02
2546;901.59
2547;395.73
2548;561.13
2549;954.10
2550;89.19
2551;100.80
2552;884.94
2553;597.22
2554;52.37
2555;920.98
2556;130.26
2557;738.67
2558;735.47
2559;526.82
2560;714.42
2561;288.94
2562;940.21
2563;24.65
2564;557.06
2565;120.31
2566;696.81
2567;147.13
2568;255.78
2569;806.83
2570;932.08
2571;890.78
2572;986.12
2573;996.34
2574;57.99
2575;662.90
2576;559.08
2577;336.65
2578;158.94
2579;51.24
2580;177.06
2581;834.27
2582;521.60
2583;155.92
2584;857.72
2585;65.14
2586;727.23
2587;904.75
2588;123.67
2589;344.50
2590;652.95
2591;931.14
2592;345.99
2593;235.46
2594;846.27
2595;946.41
2596;279.35
2597;314.75
2598;344.54
2599;427.42
2600;977.45
2601;877.65
2602;290.21
2603;884.64
2604;829.02
2605;74.37
2606;661.54
2607;756.01
2608;446.50
2609;205.04
2610;538.56
2611;767.30
2612;372.35
2613;501.71
2614;174.51
2615;151.22
2616;40.99
2617;572.18
2618;823.96
2619;424.23
2620;88.73
2621;32.81
2622;890.75
2623;422.68
2624;358.14
2625;775.09
2626;381.14
2627;217.90
2628;238.73
2629;794.58
2630;880.55
2631;63.71
2632;261.66
2633;759.39
2634;775.87
2635;299.30
2636;582.37
2637;90.65
2638;919.73
2639;735.18
2640;982.39
2641;947.21
2642;477.64
2643;730.93
2644;859.07
2645;533.18
2646;774.78
2647;209.38
2648;850.16
2649;198.37
2650;545.04
2651;183.92
2652;659.57
2653;818.68
2654;201.86
2655;963.32
2656;689.46
2657;586.75
2658;357.55
2659;961.10
2660;224.77
2661;931.22
2662;376.10
2663;155.92
2664;956.45
2665;957.33
2666;792.64
2667;903.15
2668;31.52
2669;921.10
2670;732.46
2671;468.51
2672;359.90
2673;674.80
2674;151.95
2675;999.63
2676;210.62
2677;92.27
2678;164.49
2679;193.19
2680;73.65
2681;919.34
2682;725.48
2683;931.94
2684;106.91
2685;736.64
2686;992.30
2687;578.36
2688;253.22
2689;930.24
2690;27.45
2691;100.13
2692;496.67
2693;218.49
2694;636.11
2695;86.01
2696;313.94
2697;563.19
2698;762.86
2699;370.48
2700;442.33
2701;537.25
2702;276.71
2703;340.13
2704;953.52
2705;191.84
2706;328.37
2707;165.86
2708;609.61
2709;61.75
2710;249.06
2711;770.74
2712;266.31
2713;989.30
2714;276.53
2715;145.80
2716;617.13
2717;974.28
2718;180.49
2719;362.98
2720;61.99
2721;50.48
2722;957.04
2723;788.21
2724;773.62
2725;547.47
2726;569.80
2727;665.72
2728;526.32
2729;540.69
2730;693.92
2731;849.73
2732;182.73
2733;282.39
2734;788.46
2735;539.11
2736;806.37
2737;461.44
2738;482.43
2739;46.63
2740;100.63
2741;540.95
2742;490.40
2743;805.56
2744;807.87
2745;309.06
2746;734.53
2747;723.22
2748;116.36
2749;490.86
2750;881.70
2751;953.64
2752;717.41
2753;566.75
2754;366.81
2755;579.77
2756;450.09
2757;886.32
2758;586.33
2759;669.20
2760;886.78
2761;395.95
2762;929.54
2763;136.86
2764;389.31
2765;592.66
2766;689.56
2767;593.39
2768;62.28
2769;317.60
2770;100.82
2771;838.05
2772;768.12
2773;548.10
2774;465.08
2775;871.83
2776;966.46
2777;158.97
2778;274.63
2779;317.94
2780;999.56
2781;680.93
2782;817.35
2783;224.49
2784;144.87
2785;446.90
2786;396.53
2787;427.48
2788;36.19
2789;45.21
2790;375.44
2791;470.68
2792;975.46
2793;973.06
2794;205.98
2795;733.59
2796;98.92
2797;883.18
2798;779.67
2799;128.72
2800;783.12
2801;301.87
2802;228.91
2803;434.87
2804;499.19
2805;907.73
2806;707.44
2807;154.54
2808;267.00
2809;236.94
2810;709.54
2811;520.50
2812;484.60
2813;482.95
2814;569.51
2815;48.84
2816;393.23
2817;886.65
2818;955.29
2819;204.30
2820;883.00
2821;666.11
2822;853.09
2823;47.20
2824;170.44
2825;634.51
2826;813.39
2827;530.74
2828;445.24
2829;659.15
2830;853.08
2831;852.58
2832;150.91
2833;865.14
2834;363.26
2835;855.02
2836;671.48
2837;523.02
2838;857.74
2839;454.67
2840;84.70
2841;841.43
2842;33.38
2843;604.08
2844;811.36
2845;552.90
2846;320.22
2847;565.57
2848;959.50
2849;713.75
2850;656.52
2851;350.54
2852;252.90
2853;717.72
2854;472.14
2855;166.24
2856;343.66
2857;506.71
2858;282.00
2859;396.52
2860;280.34
2861;871.97
2862;480.67
2863;943.08
2864;575.09
2865;814.36
2866;489.15
2867;209.19
2868;365.93
2869;733.13
2870;995.31
2871;639.36
2872;583.49
2873;399.42
2874;890.37
2875;335.24
2876;85.78
2877;822.86
2878;755.91
2879;570.54
2880;198.59
2881;837.28
2882;937.97
2883;825.90
2884;354.89
2885;915.29
2886;597.96
2887;878.39
2888;961.92
2889;170.46
2890;953.47
2891;249.81
2892;861.32
2893;620.35
2894;36.78
2895;462.94
2896;444.71
2897;904.30
2898;423.11
2899;595.37
2900;624.67
2901;115.61
2902;276.72
2903;157.09
2904;839.50
2905;99.41
2906;668.62
2907;89.77
2908;28.97
2909;264.70
2910;296.79
2911;113.03
2912;897.98
2913;121.85
2914;626.81
2915;306.53
2916;964.93
2917;625.50
2918;349.06
2919;255.06
2920;312.78
2921;456.46
2922;197.08
2923;278.50
2924;981.82
2925;956.41
2926;991.10
2927;158.35
2928;805.62
2929;814.23
2930;380.42
2931;558.36
2932;133.85
2933;313.74
2934;718.87
2935;837.87
2936;189.48
2937;929.41
2938;458.92
2939;233.47
2940;251.28
2941;818.59
2942;411.26
2943;397.14
2944;417.44
2945;326.88
2946;549.57
2947;527.05
2948;131.29
2949;876.32
2950;502.79
2951;231.15
2952;895.57
2953;605.76
2954;471.06
2955;442.76
2956;188.67
2957;116.83
2958;565.59
2959;502.96
2960;522.68
2961;289.74
2962;807.62
2963;534.41
2964;951.42
2965;348.90
2966;447.19
2967;118.39
2968;804.32
2969;959.90
2970;538.51
2971;747.96
2972;611.38
2973;786.72
2974;395.30
2975;988.26
2976;673.75
2977;510.78
2978;547.20
2979;87.68
2980;24.83
2981;751.87
2982;785.94
2983;932.68
2984;357.32
2985;575.31
2986;28.84
2987;223.36
2988;283.40
2989;758.93
2990;356.32
2991;986.74
2992;507.00
2993;529.42
2994;500.06
2995;700.67
2996;760.02
2997;977.93
2998;908.75
2999;192.20
3000;707.44
3001;711.89
3002;999.81
3003;121.48
3004;880.34
3005;231.84
3006;236.83
3007;204.48
3008;730.38
3009;500.24
3010;655.07
3011;266.19
3012;294.41
3013;892.30
3014;350.39
3015;149.54
3016;313.73
3017;648.37
3018;530.29
3019;574.95
3020;208.89
3021;781.79
3022;500.43
3023;629.98
3024;348.10
3025;916.60
3026;844.41
3027;49.81
3028;64.78
3029;475.48
3030;610.41
3031;744.91
3032;758.29
3033;929.81
3034;664.24
3035;364.68
3036;650.74
3037;740.89
3038;785.15
3039;652.99
3040;412.22
3041;684.45
3042;568.02
3043;295.01
3044;487.15
3045;378.62
3046;453.77
3047;893.11
3048;715.10
3049;310.08
3050;198.05
3051;244.38
3052;980.93
3053;72.38
3054;947.98
3055;702.16
3056;91.17
3057;896.13
3058;506.17
3059;609.56
3060;816.15
3061;461.41
3062;861.98
3063;754.35
3064;120.78
3065;599.57
3066;160.95
3067;511.41
3068;470.70
3069;533.62
3070;245.31
3071;311.53
3072;245.28
3073;94.32
3074;330.35
3075;723.29
3076;753.80
3077;722.60
3078;525.09
3079;578.93
3080;337.32
3081;307.87
3082;938.74
3083;173.98
3084;84.76
3085;636.64
3086;38.86
3087;825.87
3088;299.21
3089;136.06
3090;162.20
3091;147.22
3092;377.77
3093;213.10
3094;984.33
3095;535.72
3096;796.77
3097;111.55
3098;350.62
3099;164.59
3100;283.01
3101;596.22
3102;717.52
3103;514.80
3104;661.38
3105;606.77
3106;290.84
3107;163.91
3108;839.07
3109;301.61
3110;355.41
3111;54.44
3112;457.83
3113;57.02
3114;29.28
3115;309.90
3116;816.73
3117;115.64
3118;184.69
3119;225.79
3120;400.31
3121;894.44
3122;618.21
3123;799.26
3124;439.25
3125;42.88
3126;622.60
3127;111.83
3128;644.48
3129;748.52
3130;994.20
3131;346.90
3132;69.20
3133;279.90
3134;281.52
3135;465.93
3136;467.91
3137;613.89
3138;322.79
3139;125.54
3140;296.95
3141;798.50
3142;573.45
3143;131.58
3144;936.52
3145;191.09
3146;668.11
3147;575.36
3148;310.81
3149;246.64
3150;75.70
3151;202.58
3152;219.79
3153;831.02
3154;191.34
3155;305.84
3156;494.03
3157;20.32
3158;344.26
3159;768.19
3160;362.02
3161;498.71
3162;646.70
3163;676.68
3164;738.59
3165;984.52
3166;26.01
3167;812.83
3168;462.45
3169;697.25
3170;269.02
3171;289.74
3172;911.04
3173;166.43
3174;426.23
3175;324.52
3176;461.77
3177;457.45
3178;231.50
3179;129.00
3180;350.21
3181;869.25
3182;852.62
3183;971.79
3184;777.46
3185;763.98
3186;177.61
3187;150.40
3188;382.21
3189;899.66
3190;522.31
3191;973.28
3192;915.74
3193;893.74
3194;715.97
3195;708.68
3196;362.42
3197;287.20
3198;543.01
3199;609.68
3200;432.57
3201;727.11
3202;631.92
3203;892.94
3204;539.89
3205;538.78
3206;704.77
3207;772.30
3208;961.35
3209;797.73
3210;334.79
3211;788.12
3212;783.96
3213;56.52
3214;763.62
3215;707.82
3216;429.81
3217;911.69
3218;764.49
3219;224.15
3220;138.39
3221;392.13
3222;463.43
3223;383.65
3224;233.81
3225;371.65
3226;946.42
3227;539.86
3228;452.91
3229;35.94
3230;627.27
3231;403.34
3232;320.48
3233;146.64
3234;568.42
3235;453.53
3236;927.35
3237;703.97
3238;54.68
3239;486.54
3240;498.37
3241;713.35
3242;478.70
3243;897.05
3244;48.48
3245;371.05
3246;846.15
3247;712.83
3248;77.18
3249;319.47
3250;128.41
3251;595.67
3252;84.49
3253;463.32
3254;721.09
3255;174.12
3256;924.56
3257;624.85
3258;47.85
3259;680.22
3260;727.31
3261;968.23
3262;140.66
3263;664.75
3264;652.73
3265;461.20
3266;50.05
3267;603.91
3268;77.86
3269;585.37
3270;351.83
3271;744.07
3272;132.30
3273;835.98
3274;760.54
3275;220.41
3276;834.16
3277;666.12
3278;73.85
3279;50.67
3280;776.04
3281;451.26
3282;637.25
3283;585.43
3284;187.56
3285;175.56
3286;753.71
3287;672.98
3288;600.04
3289;453.13
3290;489.19
3291;208.58
3292;977.07
3293;514.67
3294;181.59
3295;465.39
3296;274.97
3297;132.53
3298;307.93
3299;387.53
3300;556.83
3301;86.11
3302;562.98
3303;884.65
3304;244.85
3305;823.04
3306;910.53
3307;181.41
3308;316.97
3309;871.78
3310;548.46
3311;225.80
3312;616.12
3313;206.42
3314;597.89
3315;45.38
3316;642.68
3317;535.27
3318;747.80
3319;222.13
3320;84.40
3321;641.66
3322;797.27
3323;73.37
3324;241.81
3325;647.54
3326;559.35
3327;318.67
3328;211.60
3329;498.05
3330;602.84
3331;600.95
3332;395.93
3333;138.99
3334;651.43
3335;233.63
3336;50.98
3337;438.17
3338;553.06
3339;425.17
3340;235.00
3341;165.99
3342;196.71
3343;307.21
3344;662.69
3345;981.46
3346;948.73
3347;883.45
3348;740.71
3349;765.33
3350;746.13
3351;162.28
3352;107.39
3353;263.95
3354;840.59
3355;758.46
3356;148.48
3357;294.50
3358;453.57
3359;366.42
3360;910.53
3361;175.01
3362;140.18
3363;540.88
3364;903.43
3365;81.30
3366;827.69
3367;269.63
3368;294.84
3369;876.75
3370;692.93
3371;526.99
3372;550.08
3373;290.72
3374;412.20
3375;137.36
3376;363.70
3377;216.74
3378;437.19
3379;993.14
3380;921.18
3381;702.43
3382;20.83
3383;263.11
3384;202.79
3385;89.85
3386;498.08
3387;193.95
3388;655.44
3389;737.11
3390;298.54
3391;770.21
3392;712.82
3393;489.84
3394;230.01
3395;876.25
3396;999.57
3397;174.74
3398;65.08
3399;177.19
3400;310.73
3401;456.36
3402;546.66
3403;965.71
3404;214.34
3405;293.05
3406;222.30
3407;846.11
3408;62.03
3409;868.24
3410;842.24
3411;188.06
3412;170.09
3413;499.45
3414;611.58
3415;278.46
3416;791.90
3417;358.55
3418;532.90
3419;731.94
3420;941.50
3421;474.50
3422;972.70
3423;387.90
3424;447.47
3425;372.27
3426;812.10
3427;885.22
3428;616.84
3429;450.20
3430;740.40
3431;484.48
3432;229.04
3433;352.29
3434;498.73
3435;421.93
3436;141.79
3437;331.30
3438;500.06
3439;709.63
3440;812.69
3441;544.32
3442;681.92
3443;501.48
3444;522.77
3445;572.82
3446;328.72
3447;766.49
3448;611.96
3449;756.55
3450;771.18
3451;687.38
3452;540.01
3453;131.98
3454;292.93
3455;594.96
3456;431.05
3457;314.67
3458;165.89
3459;837.30
3460;425.35
3461;777.73
3462;779.57
3463;85.95
3464;487.23
3465;778.00
3466;402.87
3467;181.38
3468;544.93
3469;826.16
3470;581.08
3471;74.32
3472;525.02
3473;487.38
3474;925.87
3475;850.86
3476;51.69
3477;814.88
3478;701.41
3479;234.88
3480;269.64
3481;640.65
3482;485.81
3483;823.84
3484;717.98
3485;754.61
3486;534.03
3487;530.96
3488;652.46
3489;696.22
3490;745.58
3491;700.31
3492;823.14
3493;201.30
3494;748.28
3495;370.04
3496;605.79
3497;350.63
3498;88.31
3499;943.18
3500;476.28
3501;876.76
3502;25.44
3503;645.77
3504;149.88
3505;100.70
3506;172.83
3507;767.43
3508;799.30
3509;51.22
3510;470.78
3511;370.97
3512;159.47
3513;485.97
3514;985.18
3515;304.33
3516;220.14
3517;385.88
3518;513.06
3519;430.97
3520;222.60
3521;352.19
3522;560.08
3523;72.53
3524;191.52
3525;438.74
3526;407.63
3527;771.81
3528;169.16
3529;601.51
3530;111.06
3531;853.15
3532;555.04
3533;841.82
3534;624.54
3535;122.64
3536;311.90
3537;540.10
3538;853.15
3539;450.75
3540;295.85
3541;643.10
3542;108.05
3543;736.97
3544;587.31
3545;638.89
3546;606.99
3547;727.08
3548;78.01
3549;691.28
3550;658.77
3551;302.00
3552;989.10
3553;288.15
3554;478.09
3555;319.67
3556;255.41
3557;806.55
3558;414.77
3559;450.64
3560;51.73
3561;931.59
3562;790.18
3563;642.14
3564;58.57
3565;265.73
3566;813.06
3567;795.62
3568;146.65
3569;710.70
3570;976.36
3571;88.22
